__name__,container,cpu,endpoint,id,image,instance,job,metrics_path,name,namespace,node,pod,service,value
container_cpu_usage_seconds_total,kube-proxy,total,https-metrics,/kubepods/besteffort/pode81ab008-285e-404c-8d9a-0009d1e6e427/47b76eaf90404ffc37f2f0f0bb2dee9294e01ad9058175c9ad714e5183886503,registry.k8s.io/kube-proxy:v1.27.0-rc.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,47b76eaf90404ffc37f2f0f0bb2dee9294e01ad9058175c9ad714e5183886503,kube-system,controlplane-nbg1-1,kube-proxy-rnrpn,kube-prometheus-stack-kubelet,655.249308
container_cpu_usage_seconds_total,kube-scheduler,total,https-metrics,/kubepods/burstable/pod6bad1ef5ad4fc59ffb17f6a5f650680e/5345abd72d2250e4d4ec45ab941dde5c0b1636591e00ea01b8baa63dffc89070,registry.k8s.io/kube-scheduler:v1.27.0-rc.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,5345abd72d2250e4d4ec45ab941dde5c0b1636591e00ea01b8baa63dffc89070,kube-system,controlplane-nbg1-1,kube-scheduler-controlplane-nbg1-1,kube-prometheus-stack-kubelet,6218.436129
container_cpu_usage_seconds_total,kube-state-metrics,total,https-metrics,/kubepods/besteffort/podea4d32bd-30ef-4ad6-8441-2b115e1e70fb/9a82d90609e5369a581508fb3bf2689dfe99d8e7823b2980dce39f45aa82c74d,registry.k8s.io/kube-state-metrics/kube-state-metrics:v2.8.2,10.0.1.50:10250,kubelet,/metrics/cadvisor,9a82d90609e5369a581508fb3bf2689dfe99d8e7823b2980dce39f45aa82c74d,monitoring,controlplane-nbg1-1,kube-prometheus-stack-kube-state-metrics-7dff96c957-ddncs,kube-prometheus-stack-kubelet,3412.703555
container_cpu_usage_seconds_total,liveness-probe,total,https-metrics,/kubepods/besteffort/pod1cc50115-90d6-4d2f-aaef-9b29fb796c0e/e759bb5dfeac45db452d3f46550a648bc7a6dc40e4ea5c529119b36d0b5f1296,registry.k8s.io/sig-storage/livenessprobe:v2.9.0,10.0.1.101:10250,kubelet,/metrics/cadvisor,e759bb5dfeac45db452d3f46550a648bc7a6dc40e4ea5c529119b36d0b5f1296,kube-system,worker-nbg1-2,hcloud-csi-node-79k96,kube-prometheus-stack-kubelet,9650.569112
container_cpu_usage_seconds_total,liveness-probe,total,https-metrics,/kubepods/besteffort/pod6a5c1806-a3d2-4265-9044-f3380e288a68/62335ba82ad46f402760a9291ef479d78fcc1533741c494745fd16b446c31536,registry.k8s.io/sig-storage/livenessprobe:v2.9.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,62335ba82ad46f402760a9291ef479d78fcc1533741c494745fd16b446c31536,kube-system,controlplane-nbg1-1,hcloud-csi-node-lvhlt,kube-prometheus-stack-kubelet,2278.298406
container_cpu_usage_seconds_total,liveness-probe,total,https-metrics,/kubepods/besteffort/poda8805515-7c88-4125-9205-095c9bba84a5/89a6b9e5a7920508020b7af832a2461e7b60e0f86b41ac740e4e6967ae19703b,registry.k8s.io/sig-storage/livenessprobe:v2.9.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,89a6b9e5a7920508020b7af832a2461e7b60e0f86b41ac740e4e6967ae19703b,kube-system,controlplane-nbg1-1,hcloud-csi-controller-76b94f8979-mn6jt,kube-prometheus-stack-kubelet,2294.451125
container_cpu_usage_seconds_total,liveness-probe,total,https-metrics,/kubepods/besteffort/podf8a16034-11f7-4893-8011-44bd53f344df/725e0a4b9174c8102e14db791e23a5f6401917354d5dc5f4b230cd1457acefef,registry.k8s.io/sig-storage/livenessprobe:v2.9.0,10.0.1.100:10250,kubelet,/metrics/cadvisor,725e0a4b9174c8102e14db791e23a5f6401917354d5dc5f4b230cd1457acefef,kube-system,worker-nbg1-1,hcloud-csi-node-8xhhp,kube-prometheus-stack-kubelet,12816.820699
container_cpu_usage_seconds_total,logging-operator,total,https-metrics,/kubepods/besteffort/podd2a30460-7152-4c07-8ae9-eb86767ca39d/4c762f8faeab8cf7ee044874661abaf183560ca64ef91cb091f956529210b06b,ghcr.io/kube-logging/logging-operator:4.2.2,10.0.1.50:10250,kubelet,/metrics/cadvisor,4c762f8faeab8cf7ee044874661abaf183560ca64ef91cb091f956529210b06b,logging,controlplane-nbg1-1,logging-operator-6bcd5875cd-mwhbq,kube-prometheus-stack-kubelet,4662.93517
container_cpu_usage_seconds_total,manager,total,https-metrics,/kubepods/burstable/pod1717759e-0c8b-4f3d-a94a-61d1954cfe0c/bbb95bd167289f15c6760b7d517e196e4e428062dcb4cdfaf505fd871f295ec2,ghcr.io/fluxcd/helm-controller:v0.32.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,bbb95bd167289f15c6760b7d517e196e4e428062dcb4cdfaf505fd871f295ec2,flux-system,controlplane-nbg1-1,helm-controller-7cbfc44f88-zjkzp,kube-prometheus-stack-kubelet,7736.16193
container_cpu_usage_seconds_total,manager,total,https-metrics,/kubepods/burstable/pod7d051f1a-7408-42b9-bd29-4ca91a1d1d5e/c18c8660b26b15ab45b0e435e3c450febc31229e2f98ab7ba3142c0d23988228,docker.elastic.co/eck/eck-operator:2.7.0,10.0.1.100:10250,kubelet,/metrics/cadvisor,c18c8660b26b15ab45b0e435e3c450febc31229e2f98ab7ba3142c0d23988228,elastic,worker-nbg1-1,elastic-operator-0,kube-prometheus-stack-kubelet,12603.733842
container_cpu_usage_seconds_total,manager,total,https-metrics,/kubepods/burstable/pod819d4f61-893d-4347-bd60-f42663433b7f/12e3e02325e413b05ccc216d1e992a3d8140dc06062bda8715e0980a720e3818,ghcr.io/fluxcd/source-controller:v1.0.0-rc.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,12e3e02325e413b05ccc216d1e992a3d8140dc06062bda8715e0980a720e3818,flux-system,controlplane-nbg1-1,source-controller-7cfdc467d6-2vjmx,kube-prometheus-stack-kubelet,80356.295969
container_cpu_usage_seconds_total,manager,total,https-metrics,/kubepods/burstable/pod9e171e01-432a-4fc4-bb6b-1efa233c6434/f80ab193fe8cb0d905f37deee5de0da08d0afdbddbcad042dfb1113b76afad57,ghcr.io/fluxcd/notification-controller:v1.0.0-rc.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,f80ab193fe8cb0d905f37deee5de0da08d0afdbddbcad042dfb1113b76afad57,flux-system,controlplane-nbg1-1,notification-controller-86d886486b-68zhs,kube-prometheus-stack-kubelet,1958.851347
container_cpu_usage_seconds_total,manager,total,https-metrics,/kubepods/burstable/podb988c40b-d18f-49cf-aa36-6c27f74e5caf/dc7d9e97a752a540248f024f0d3131ae873e1f57c80ac84cb10e1313b436e150,ghcr.io/fluxcd/image-reflector-controller:v0.27.0,10.0.1.101:10250,kubelet,/metrics/cadvisor,dc7d9e97a752a540248f024f0d3131ae873e1f57c80ac84cb10e1313b436e150,flux-system,worker-nbg1-2,image-reflector-controller-9b7d45fc5-lzzqw,kube-prometheus-stack-kubelet,39193.381748
container_cpu_usage_seconds_total,manager,total,https-metrics,/kubepods/burstable/podf02b1657-a4fe-4fe5-92d7-484fffb0cb50/7f88569edcc590b4f3520a823e532762ec8be9481f59eb11b46c0cd2ae3bfc97,ghcr.io/fluxcd/kustomize-controller:v1.0.0-rc.1,10.0.1.50:10250,kubelet,/metrics/cadvisor,7f88569edcc590b4f3520a823e532762ec8be9481f59eb11b46c0cd2ae3bfc97,flux-system,controlplane-nbg1-1,kustomize-controller-76dd89c9d4-slpht,kube-prometheus-stack-kubelet,9908.455783
container_cpu_usage_seconds_total,manager,total,https-metrics,/kubepods/burstable/podf2a3ee96-524a-41a0-a758-c63bff13719c/901ca1dce89fd5c225d1ae0813cebf71e7665c79e06e527c33432b83b0e70d11,ghcr.io/fluxcd/image-automation-controller:v0.32.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,901ca1dce89fd5c225d1ae0813cebf71e7665c79e06e527c33432b83b0e70d11,flux-system,controlplane-nbg1-1,image-automation-controller-679b595d96-mrbgj,kube-prometheus-stack-kubelet,3102.526612
container_cpu_usage_seconds_total,metrics,total,https-metrics,/kubepods/burstable/podea7ebb41-eace-4961-a72d-8059ded03eb3/8a01bddd3964a158dcb3517ee65d9dc899033eba7c7534f4bf5254dd93413447,docker.io/bitnami/redis-exporter:1.50.0-debian-11-r1,10.0.1.50:10250,kubelet,/metrics/cadvisor,8a01bddd3964a158dcb3517ee65d9dc899033eba7c7534f4bf5254dd93413447,redis,controlplane-nbg1-1,redis-master-7847cf875-xgrdm,kube-prometheus-stack-kubelet,153.605927
container_cpu_usage_seconds_total,metrics-server,total,https-metrics,/kubepods/burstable/pod1ea7cb6d-fb44-44e5-9743-74ea1033efc2/c7b200cbe95af649c1361ee86cc48023beb0f389f0cdc2aa04227cf33fac81ba,registry.k8s.io/metrics-server/metrics-server:v0.6.4,10.0.1.50:10250,kubelet,/metrics/cadvisor,c7b200cbe95af649c1361ee86cc48023beb0f389f0cdc2aa04227cf33fac81ba,kube-system,controlplane-nbg1-1,metrics-server-5d875656f5-pp4gs,kube-prometheus-stack-kubelet,6177.794293
container_cpu_usage_seconds_total,netido-annotation-service,total,https-metrics,/kubepods/besteffort/pod585fa039-efe9-4c6e-9410-1a02f724ae3b/e8368d5b4f84bfa6c41ac4ceae1c1182021087d58bf2653a9e5b08d411a18105,registry.vivieb.it/netido/netido-annotation-service:0.24.0-rc.73,10.0.1.100:10250,kubelet,/metrics/cadvisor,e8368d5b4f84bfa6c41ac4ceae1c1182021087d58bf2653a9e5b08d411a18105,apps,worker-nbg1-1,netido-annotation-service-app-74889bd865-4cdfm,kube-prometheus-stack-kubelet,13895.973064
container_cpu_usage_seconds_total,netido-annotation-service,total,https-metrics,/kubepods/besteffort/podf08a2eea-10b4-42b4-9f0b-f7b4f6ae329a/363dae50e466c722dd10c391bf48fda47646c924c88edbb158687a66313d7e00,registry.vivieb.it/netido/netido-annotation-service:0.24.0-rc.73,10.0.1.101:10250,kubelet,/metrics/cadvisor,363dae50e466c722dd10c391bf48fda47646c924c88edbb158687a66313d7e00,apps,worker-nbg1-2,netido-annotation-service-app-74889bd865-mwxhm,kube-prometheus-stack-kubelet,10891.375304
container_cpu_usage_seconds_total,netido-audit-trails-registry-service,total,https-metrics,/kubepods/besteffort/pode37daa66-ce64-42db-9c5b-874af4db05c8/87f5ef6e8469f37f12024959b994f5374aece383ba9598aad6648ba5c4a9ba64,registry.vivieb.it/netido/netido-audit-trails-registry-service:0.34.0-rc.101,10.0.1.101:10250,kubelet,/metrics/cadvisor,87f5ef6e8469f37f12024959b994f5374aece383ba9598aad6648ba5c4a9ba64,apps,worker-nbg1-2,netido-audit-trails-registry-service-app-857cfb4c48-4p747,kube-prometheus-stack-kubelet,10995.481466
container_cpu_usage_seconds_total,netido-audit-trails-registry-service,total,https-metrics,/kubepods/besteffort/podef954adf-efa6-4409-bad8-49b2a1bfedd9/332d9730afb59da692a0aeb7833fbc0c34c746b284455c5a0003f2ac77b7e30b,registry.vivieb.it/netido/netido-audit-trails-registry-service:0.34.0-rc.101,10.0.1.100:10250,kubelet,/metrics/cadvisor,332d9730afb59da692a0aeb7833fbc0c34c746b284455c5a0003f2ac77b7e30b,apps,worker-nbg1-1,netido-audit-trails-registry-service-app-857cfb4c48-mvsl6,kube-prometheus-stack-kubelet,13965.244188
container_cpu_usage_seconds_total,netido-counter-service,total,https-metrics,/kubepods/besteffort/pod0d9463b3-8b9d-42ac-a2bb-04743d0837f3/8e54477e7b1cc11f433beeab27e6cfe23b3e53cc785e4ee4349decca354a2871,registry.vivieb.it/netido/netido-counter-service:0.31.0-rc.95,10.0.1.100:10250,kubelet,/metrics/cadvisor,8e54477e7b1cc11f433beeab27e6cfe23b3e53cc785e4ee4349decca354a2871,apps,worker-nbg1-1,netido-counter-service-app-6d64dc5959-dll2h,kube-prometheus-stack-kubelet,13930.1021
container_cpu_usage_seconds_total,netido-counter-service,total,https-metrics,/kubepods/besteffort/poddb412956-d904-45ba-ba69-bbca8fdbf52b/f3bbc03e67c8e4acbcde4ee3cd29264c7df9e99343a2ebb14a8e8d1ff77a8866,registry.vivieb.it/netido/netido-counter-service:0.31.0-rc.95,10.0.1.101:10250,kubelet,/metrics/cadvisor,f3bbc03e67c8e4acbcde4ee3cd29264c7df9e99343a2ebb14a8e8d1ff77a8866,apps,worker-nbg1-2,netido-counter-service-app-6d64dc5959-dnw4j,kube-prometheus-stack-kubelet,10976.949943
container_cpu_usage_seconds_total,netido-dms-service,total,https-metrics,/kubepods/besteffort/pod460e7834-9f56-4906-84e8-ba1f82048a31/13817146491a37ec563cf55bd5203ae75fcd52c0e7f97d6cd7422f073a784c16,registry.vivieb.it/netido/netido-dms-service:0.46.0-rc.160,10.0.1.100:10250,kubelet,/metrics/cadvisor,13817146491a37ec563cf55bd5203ae75fcd52c0e7f97d6cd7422f073a784c16,apps,worker-nbg1-1,netido-dms-service-app-5bb87bf99d-7hxqs,kube-prometheus-stack-kubelet,14207.439277
container_cpu_usage_seconds_total,netido-dms-service,total,https-metrics,/kubepods/besteffort/podc4bbc04f-2e87-44f9-b8e3-974ec2808a7b/b0f42dd01952ab2705c994cf7ddf934a1ddf426dbb424cf89abaf51f943589e9,registry.vivieb.it/netido/netido-dms-service:0.46.0-rc.160,10.0.1.101:10250,kubelet,/metrics/cadvisor,b0f42dd01952ab2705c994cf7ddf934a1ddf426dbb424cf89abaf51f943589e9,apps,worker-nbg1-2,netido-dms-service-app-5bb87bf99d-dgs8f,kube-prometheus-stack-kubelet,11125.724332
container_cpu_usage_seconds_total,netido-emailing-service,total,https-metrics,/kubepods/besteffort/pod026e1d5b-7cfd-4a3b-a363-9bbb6d5b5659/138c7fee636a3c2674fe2f09b7cb0b2963dc01861821ed0edf1b7922fdfa3418,registry.vivieb.it/netido/netido-emailing-service:0.24.0-rc.80,10.0.1.101:10250,kubelet,/metrics/cadvisor,138c7fee636a3c2674fe2f09b7cb0b2963dc01861821ed0edf1b7922fdfa3418,apps,worker-nbg1-2,netido-emailing-service-app-68f78d57bd-9hs2n,kube-prometheus-stack-kubelet,10977.526784
container_cpu_usage_seconds_total,netido-emailing-service,total,https-metrics,/kubepods/besteffort/pod15a71cfc-c7b0-406a-9ed3-3a230bf17460/8234b407815b6d9e8c04be6e75cabb95b12976a2c6e80a23fbad0d1e68f50d5b,registry.vivieb.it/netido/netido-emailing-service:0.24.0-rc.80,10.0.1.100:10250,kubelet,/metrics/cadvisor,8234b407815b6d9e8c04be6e75cabb95b12976a2c6e80a23fbad0d1e68f50d5b,apps,worker-nbg1-1,netido-emailing-service-app-68f78d57bd-zgntn,kube-prometheus-stack-kubelet,14018.140995
container_cpu_usage_seconds_total,netido-gql-gateway,total,https-metrics,/kubepods/besteffort/pod32708cc3-67a7-423a-9624-3d06fd49df9e/372b284b5f52f6ca7afb2d700353e6d52904b1798bdb385d46ad10c76ec307c5,registry.vivieb.it/netido/netido-gql-gateway:0.22.0-rc.66,10.0.1.100:10250,kubelet,/metrics/cadvisor,372b284b5f52f6ca7afb2d700353e6d52904b1798bdb385d46ad10c76ec307c5,apps,worker-nbg1-1,netido-gql-gateway-app-875576655-lhbx6,kube-prometheus-stack-kubelet,138120.855652
container_cpu_usage_seconds_total,netido-gql-gateway,total,https-metrics,/kubepods/besteffort/podb9ec7291-054f-4141-9128-ff82f818570a/de50fbe75e2b3fd0245efa4ad99f67fc6e100c4589900ad6fd1356fbdf4220d7,registry.vivieb.it/netido/netido-gql-gateway:0.22.0-rc.66,10.0.1.101:10250,kubelet,/metrics/cadvisor,de50fbe75e2b3fd0245efa4ad99f67fc6e100c4589900ad6fd1356fbdf4220d7,apps,worker-nbg1-2,netido-gql-gateway-app-875576655-t7nvg,kube-prometheus-stack-kubelet,98626.367389
container_cpu_usage_seconds_total,netido-gql-registry,total,https-metrics,/kubepods/besteffort/poda8f1a004-40a9-42f5-9206-9169f0b5a1cd/84f5124f8bfbf80e740d9ceacf8049ac4c129337eb24dc7047bfe45cd2743bb2,registry.vivieb.it/netido/netido-gql-registry:0.8.0-rc.26,10.0.1.100:10250,kubelet,/metrics/cadvisor,84f5124f8bfbf80e740d9ceacf8049ac4c129337eb24dc7047bfe45cd2743bb2,apps,worker-nbg1-1,netido-gql-registry-app-6c9d666cd7-bjhpb,kube-prometheus-stack-kubelet,11170.337337
container_cpu_usage_seconds_total,netido-internationalization-service,total,https-metrics,/kubepods/besteffort/poda7286306-6f55-4050-aa88-885e39eb028b/c53e01fe6b7797cc3df89cd0814ff48809c1ccc73fb41efc962cafc42ce9393a,registry.vivieb.it/netido/netido-internationalization-service:0.41.0-rc.137,10.0.1.101:10250,kubelet,/metrics/cadvisor,c53e01fe6b7797cc3df89cd0814ff48809c1ccc73fb41efc962cafc42ce9393a,apps,worker-nbg1-2,netido-internationalization-service-app-6644cc7bf7-hmggf,kube-prometheus-stack-kubelet,11003.337291
container_cpu_usage_seconds_total,netido-internationalization-service,total,https-metrics,/kubepods/besteffort/podfc3a1604-2c80-4823-89c1-961d7b7e3659/aab0846b15cdbdd340b012bbabbbdbdf16262aab3c9a17980d122ac83a9c324b,registry.vivieb.it/netido/netido-internationalization-service:0.41.0-rc.137,10.0.1.100:10250,kubelet,/metrics/cadvisor,aab0846b15cdbdd340b012bbabbbdbdf16262aab3c9a17980d122ac83a9c324b,apps,worker-nbg1-1,netido-internationalization-service-app-6644cc7bf7-qdhdk,kube-prometheus-stack-kubelet,13954.188312
container_cpu_usage_seconds_total,netido-notification-service,total,https-metrics,/kubepods/besteffort/pod237ac18a-e9fc-492e-97ea-2aef104005fe/3c011a3f8b07b4febadbc65ad86c9894cef90e3421392de7e86f7b662c4c2064,registry.vivieb.it/netido/netido-notification-service:0.20.0-rc.60,10.0.1.100:10250,kubelet,/metrics/cadvisor,3c011a3f8b07b4febadbc65ad86c9894cef90e3421392de7e86f7b662c4c2064,apps,worker-nbg1-1,netido-notification-service-app-57ff8f7d59-vm8n6,kube-prometheus-stack-kubelet,14082.445229
container_cpu_usage_seconds_total,netido-notification-service,total,https-metrics,/kubepods/besteffort/pod8d1c2704-0497-4dbf-ac11-1af564105c68/6043d123e078d83a7616e57e0ffe83bd31da4383842549886bc3a3503ab33d55,registry.vivieb.it/netido/netido-notification-service:0.20.0-rc.60,10.0.1.101:10250,kubelet,/metrics/cadvisor,6043d123e078d83a7616e57e0ffe83bd31da4383842549886bc3a3503ab33d55,apps,worker-nbg1-2,netido-notification-service-app-57ff8f7d59-8bbwt,kube-prometheus-stack-kubelet,11120.052131
container_cpu_usage_seconds_total,netido-privacy-service,total,https-metrics,/kubepods/besteffort/pod3d6b0c46-17fe-4815-a392-f3c270d465ff/dfd25bb1cef1a85579fcabf790061714e091043ecc5d9b619c45267b8e57125d,registry.vivieb.it/netido/netido-privacy-service:0.10.0-rc.38,10.0.1.101:10250,kubelet,/metrics/cadvisor,dfd25bb1cef1a85579fcabf790061714e091043ecc5d9b619c45267b8e57125d,apps,worker-nbg1-2,netido-privacy-service-app-849b667455-bwgns,kube-prometheus-stack-kubelet,11148.82666
container_cpu_usage_seconds_total,netido-privacy-service,total,https-metrics,/kubepods/besteffort/podda58ebe1-3748-4480-8d16-5e0754217aa3/fa0ad74bab195817d8405dd94d0aca6b5f85072bf29cb1aa77a1725283924786,registry.vivieb.it/netido/netido-privacy-service:0.10.0-rc.38,10.0.1.100:10250,kubelet,/metrics/cadvisor,fa0ad74bab195817d8405dd94d0aca6b5f85072bf29cb1aa77a1725283924786,apps,worker-nbg1-1,netido-privacy-service-app-849b667455-nzwfh,kube-prometheus-stack-kubelet,14098.290596
container_cpu_usage_seconds_total,netido-saga-service,total,https-metrics,/kubepods/besteffort/poda08cb29d-9f37-4457-bb11-c34258c36653/1369476784132faa4fc16e756286c0a9ad2ce6033df42b76dd979853df6bc951,registry.vivieb.it/netido/netido-saga-service:0.61.0-rc.194,10.0.1.101:10250,kubelet,/metrics/cadvisor,1369476784132faa4fc16e756286c0a9ad2ce6033df42b76dd979853df6bc951,apps,worker-nbg1-2,netido-saga-service-app-6b4bcc8b78-5s7xl,kube-prometheus-stack-kubelet,11081.547358
container_cpu_usage_seconds_total,netido-saga-service,total,https-metrics,/kubepods/besteffort/podd4514050-5e59-496c-8a8d-a67dabe647fe/cdc05d249d7052d539eb26f5ad26ed8b40db4e3e1504b873c75f4da981aecafc,registry.vivieb.it/netido/netido-saga-service:0.61.0-rc.194,10.0.1.100:10250,kubelet,/metrics/cadvisor,cdc05d249d7052d539eb26f5ad26ed8b40db4e3e1504b873c75f4da981aecafc,apps,worker-nbg1-1,netido-saga-service-app-6b4bcc8b78-4cprp,kube-prometheus-stack-kubelet,14037.081998
container_cpu_usage_seconds_total,netido-scheduler-service,total,https-metrics,/kubepods/besteffort/podd01fa78b-bacd-49fc-b7a2-1f6106e3d72f/ac806273903703f3623b4dd28cce9b62052c060fe95f586c6649c68634edf907,registry.vivieb.it/netido/netido-scheduler-service:0.12.0-rc.35,10.0.1.100:10250,kubelet,/metrics/cadvisor,ac806273903703f3623b4dd28cce9b62052c060fe95f586c6649c68634edf907,apps,worker-nbg1-1,netido-scheduler-service-app-dc54bdcb9-c2gm6,kube-prometheus-stack-kubelet,2220.168138
container_cpu_usage_seconds_total,netido-utility-service,total,https-metrics,/kubepods/besteffort/pod3cf66a32-6dee-4052-8d0d-c997a073b8bf/88000d4f5389b7739377a2bf6f3e79e64738a362c814561da166b95906220267,registry.vivieb.it/netido/netido-utility-service:0.16.0-rc.46,10.0.1.101:10250,kubelet,/metrics/cadvisor,88000d4f5389b7739377a2bf6f3e79e64738a362c814561da166b95906220267,apps,worker-nbg1-2,netido-utility-service-app-54674b5c84-n45xz,kube-prometheus-stack-kubelet,9157.657025
container_cpu_usage_seconds_total,node-exporter,total,https-metrics,/kubepods/besteffort/pod2f79f718-5d6a-4e8e-bfa4-5ee7bfac25ef/b15f664356dd705b3ae9c898e5795179655eae31096925bb8852d22d7fb06ad0,quay.io/prometheus/node-exporter:v1.5.0,10.0.1.100:10250,kubelet,/metrics/cadvisor,b15f664356dd705b3ae9c898e5795179655eae31096925bb8852d22d7fb06ad0,monitoring,worker-nbg1-1,kube-prometheus-stack-prometheus-node-exporter-ptnq5,kube-prometheus-stack-kubelet,22249.924498
container_cpu_usage_seconds_total,node-exporter,total,https-metrics,/kubepods/besteffort/pod8e5fdb90-c78d-4eab-bd7a-c1dc6466525f/eb31a7b4ab21832809863df236bfcc218f8413666ac22315d8e9245a1527c4a6,quay.io/prometheus/node-exporter:v1.5.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,eb31a7b4ab21832809863df236bfcc218f8413666ac22315d8e9245a1527c4a6,monitoring,controlplane-nbg1-1,kube-prometheus-stack-prometheus-node-exporter-mq5n9,kube-prometheus-stack-kubelet,3527.1075
container_cpu_usage_seconds_total,node-exporter,total,https-metrics,/kubepods/besteffort/poda781cec7-8233-4632-94c3-f7eaf3b6e5b6/3a7b76e2ed065562d7a023a93d4a76be8605d42131f570b6d7bea13a51674c6e,quay.io/prometheus/node-exporter:v1.5.0,10.0.1.101:10250,kubelet,/metrics/cadvisor,3a7b76e2ed065562d7a023a93d4a76be8605d42131f570b6d7bea13a51674c6e,monitoring,worker-nbg1-2,kube-prometheus-stack-prometheus-node-exporter-5xnll,kube-prometheus-stack-kubelet,14174.013555
container_cpu_usage_seconds_total,prometheus,total,https-metrics,/kubepods/burstable/pod4ecea42c-e6fc-4196-9f5e-08c3998678fc/1175a72a3eaf66394e42ef4b3057fa3d3da52dafc6d3470812e576f8910fe67e,quay.io/prometheus/prometheus:v2.42.0,10.0.1.100:10250,kubelet,/metrics/cadvisor,1175a72a3eaf66394e42ef4b3057fa3d3da52dafc6d3470812e576f8910fe67e,monitoring,worker-nbg1-1,prometheus-kube-prometheus-stack-prometheus-0,kube-prometheus-stack-kubelet,182328.093805
container_cpu_usage_seconds_total,rabbitmq,total,https-metrics,/kubepods/pod52c9960e-427d-4e5b-9a95-cb6918e3fe11/32d13f6578f1e9e41d0d89fa494be810cb198042e1412070a6d1402ee864181a,docker.io/bitnami/rabbitmq:3.11.16-debian-11-r0,10.0.1.100:10250,kubelet,/metrics/cadvisor,32d13f6578f1e9e41d0d89fa494be810cb198042e1412070a6d1402ee864181a,rabbitmq,worker-nbg1-1,rabbitmq-0,kube-prometheus-stack-kubelet,62960.811963
container_cpu_usage_seconds_total,redis,total,https-metrics,/kubepods/burstable/podea7ebb41-eace-4961-a72d-8059ded03eb3/dcde31ac85de222782b8cfec7122a48a5a17d97c68fe749566562c0c58c201de,docker.io/bitnami/redis:7.0.10-debian-11-r4,10.0.1.50:10250,kubelet,/metrics/cadvisor,dcde31ac85de222782b8cfec7122a48a5a17d97c68fe749566562c0c58c201de,redis,controlplane-nbg1-1,redis-master-7847cf875-xgrdm,kube-prometheus-stack-kubelet,43714.673236
container_cpu_usage_seconds_total,talos-cloud-controller-manager,total,https-metrics,/kubepods/burstable/poda99d290a-73b7-4a19-9707-46ea5822f01a/9fa9ab57fa120dc6ad41636601173579851559d00068fc519fa3187c504e3cc0,ghcr.io/siderolabs/talos-cloud-controller-manager:v1.4.0,10.0.1.50:10250,kubelet,/metrics/cadvisor,9fa9ab57fa120dc6ad41636601173579851559d00068fc519fa3187c504e3cc0,kube-system,controlplane-nbg1-1,talos-cloud-controller-manager-848cf74f9b-r7n9f,kube-prometheus-stack-kubelet,4565.129525
container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/besteffort/pod00e68ea7-9e98-4a23-83e7-097403a96d2b,,10.0.1.100:10250,kubelet,/metrics/cadvisor,,apps,worker-nbg1-1,cer-plus-operator-frontend-app-74c48587bb-tpn7x,kube-prometheus-stack-kubelet,2653.636554
container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/besteffort/pod00e68ea7-9e98-4a23-83e7-097403a96d2b/34a3fe732fc4fd9c93a420cb7f9a089c759e61521585f48cc7c734f03f0dc952,registry.k8s.io/pause:3.6,10.0.1.100:10250,kubelet,/metrics/cadvisor,34a3fe732fc4fd9c93a420cb7f9a089c759e61521585f48cc7c734f03f0dc952,apps,worker-nbg1-1,cer-plus-operator-frontend-app-74c48587bb-tpn7x,kube-prometheus-stack-kubelet,0.064106
container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/besteffort/pod026e1d5b-7cfd-4a3b-a363-9bbb6d5b5659,,10.0.1.101:10250,kubelet,/metrics/cadvisor,,apps,worker-nbg1-2,netido-emailing-service-app-68f78d57bd-9hs2n,kube-prometheus-stack-kubelet,10977.546239
container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/besteffort/pod026e1d5b-7cfd-4a3b-a363-9bbb6d5b5659/3da4cc01dfd919f5c13891b2e055cf5427f3211e8fbfc727a34840cc06b59240,registry.k8s.io/pause:3.6,10.0.1.101:10250,kubelet,/metrics/cadvisor,3da4cc01dfd919f5c13891b2e055cf5427f3211e8fbfc727a34840cc06b59240,apps,worker-nbg1-2,netido-emailing-service-app-68f78d57bd-9hs2n,kube-prometheus-stack-kubelet,0.028808
container_cpu_usage_seconds_total,,total,https-metrics,/kubepods/besteffort/pod0d9463b3-8b9d-42ac-a2bb-04743d0837f3,,10.0.1.100:10250,kubelet,/metrics/cadvisor,,apps,worker-nbg1-1,netido-counter-service-app-6d64dc5959-dll2h,kube-prometheus-stack-kubelet,13930.114834
